frequency_ghz,cold_load,hot_load
1.543457031,4654227.556666667,4659594.470555556
1.543701172,4619090.456666667,4626269.160000000
1.543945312,4642774.652777778,4649791.495555555
1.544189453,4668835.817777778,4675906.138333334
1.544433594,4672919.555555556,4678413.101666667
1.544677734,4664954.443333333,4672456.669444445
1.544921875,4656891.281666666,4664052.272222222
1.545166016,4648977.928888889,4657156.590000000
1.545410156,4641953.713333333,4649839.486666666
1.545654297,4659936.306666667,4667458.805000000
1.545898438,4657280.388333334,4664453.081111111
1.546142578,4659728.388333334,4667129.101666667
1.546386719,4659391.116111111,4665814.321111111
1.546630859,9709772.314999999,9685967.225000000
1.546875000,35169715.758333333,35036869.860555552
1.547119141,9725637.364444444,9704471.351666667
1.547363281,4653066.494444445,4659724.488333333
1.547607422,4648863.337222222,4654412.671111112
1.547851562,4645237.660000000,4650533.349444444
1.548095703,4646499.053333334,4651714.153888889
1.548339844,4649884.286666667,4655456.178888889
1.548583984,4655438.841666667,4661698.231666666
1.548828125,4656098.080555555,4662799.843333334
1.549072266,4653483.745555555,4661024.051666667
1.549316406,4653678.177222222,4662077.340000000
1.549560547,4659905.400555556,4667150.730000000
1.549804688,5870561.697777778,5886788.852777778
1.550048828,8129299.333333333,8161751.350555556
1.550292969,4913408.588888889,4923773.740000000
1.550537109,4663201.303888889,4670045.050555555
1.550781250,4661631.533333333,4669986.506666667
1.551025391,4666117.558888889,4673101.439444444
1.551269531,4670605.001666667,4678812.259444444
1.551513672,4665201.382777778,4672492.262777777
1.551757812,4671558.168888889,4680733.987222223
1.552001953,4673630.265000000,4681572.963888889
1.552246094,4675865.133888889,4684690.760000000
1.552490234,4675249.546111112,4681680.578333333
1.552734375,4672387.847222222,4678791.599444444
1.552978516,4639039.073333333,4644756.635000000
1.553222656,4632142.197777778,4639458.997222222
1.553466797,4680735.021666666,4686993.867777778
1.553710938,4687948.588888889,4696243.410555555
1.553955078,4689752.935555556,4697923.565555556
1.554199219,4692667.252777778,4701913.285555555
1.554443359,4690513.928333334,4699256.532777778
1.554687500,4673941.652777778,4683575.810000000
1.554931641,4693141.542222222,4701668.782222223
1.555175781,4701268.921666667,4710162.288333333
1.555419922,4706259.535000000,4713574.644444444
1.555664062,4713711.227222222,4721063.092222222
1.555908203,4709712.326111111,4717640.180000000
1.556152344,4706244.616111111,4715164.478888889
1.556396484,4712018.423333333,4720628.541666667
1.556640625,4715441.643888889,4724941.497777778
1.556884766,4715437.256111111,4724704.153888889
1.557128906,4715725.159444445,4724546.343888889
1.557373047,4722874.690000000,4731456.056666667
1.557617188,4720797.090000000,4728213.201666667
1.557861328,4722213.253333333,4729009.297777778
1.558105469,4725227.594444444,4731873.865555556
1.558349609,4732660.261666667,4740860.462777778
1.558593750,4732545.315555556,4741875.260000000
1.558837891,4743674.508888889,4754397.556111111
1.559082031,4744529.606666666,4755065.271666666
1.559326172,4735417.165000000,4747724.135000000
1.559570312,4746635.670000000,4757773.587222222
1.559814453,4759385.292222222,4770966.028888889
1.560058594,4759447.198888889,4769200.794444445
1.560302734,4766439.581666667,4778471.218888889
1.560546875,4763452.772222222,4774750.133333334
1.560791016,4759102.160555555,4772072.480000000
1.561035156,4753166.363888889,4763528.787222222
1.561279297,4777241.847222222,4789164.001111111
1.561523438,4774236.793333333,4783931.956666667
1.561767578,4779551.685000000,4791686.341666667
1.562011719,4776891.902222223,4786751.763888889
1.562255859,4751534.800000000,4762893.115000000
1.562500000,4652467.513333334,4661907.418333333
1.562744141,4730591.740000000,4738826.888333334
1.562988281,4760436.036111111,4766139.363333333
1.563232422,4765881.536666667,4773951.073333333
1.563476562,4769514.423888889,4778215.315000000
1.563720703,4778782.247777778,4790766.792777778
1.563964844,4773306.840000000,4783000.606111111
1.564208984,4777945.968333334,4790016.513333334
1.564453125,4772689.226111111,4783401.955555555
1.564697266,4774064.456111111,4786356.677222222
1.564941406,4765936.003888889,4776637.925555555
1.565185547,4772878.422222222,4784604.763333334
1.565429688,4765268.242777778,4776442.851666667
1.565673828,4765136.356111111,4778022.372777778
1.565917969,4760880.134444444,4772120.540000000
1.566162109,4761198.057222222,4773030.255555555
1.566406250,4753439.934444444,4763569.350555556
1.566650391,4759926.710555555,4770908.868888889
1.566894531,4755991.341111111,4766695.596666667
1.567138672,4750290.803888889,4760740.207777778
1.567382812,4748497.222777777,4757645.028888889
1.567626953,4746483.226111111,4754274.209444445
1.567871094,4738577.273333333,4745332.646666666
1.568115234,4736115.553333334,4742310.630555555
1.568359375,4731726.217222222,4739203.161666667
1.568603516,4648099.108333333,4658317.311666667
1.568847656,4623428.248333333,4634700.566666666
1.569091797,4728541.353888889,4737645.068888889
1.569335938,4732532.371666667,4742861.133888889
1.569580078,4730016.888333334,4739456.418333333
1.569824219,4728848.704444445,4738566.194444444
1.570068359,4723801.617222222,4731777.225555556
1.570312500,4703015.714444445,4712970.888333334
1.570556641,4716039.352777778,4724937.563888889
1.570800781,4719781.622222222,4729786.031666666
1.571044922,4715690.465000000,4724020.477222222
1.571289062,4717256.960555555,4726273.273333333
1.571533203,4715292.240000000,4722241.627777778
1.571777344,4735602.181111111,4739552.326111111
1.572021484,4725059.133333334,4729311.472222222
1.572265625,4708919.187777778,4718284.311666667
1.572509766,4700930.284444445,4707903.812777778
1.572753906,4694558.051111111,4702032.685000000
1.572998047,4695467.612222223,4701189.102777778
1.573242188,4695765.906111111,4703872.795000000
1.573486328,4697724.477777778,4705930.848888889
1.573730469,4701458.603888889,4710448.385000000
1.573974609,4699501.067777778,4706870.732777778
1.574218750,4698733.125000000,4707088.466666667
1.574462891,4700073.405000000,4707535.033333333
1.574707031,4663604.070000000,4673137.599444444
1.574951172,4392911.047222222,4400677.338333333
1.575195312,4559241.416666667,4567787.593333334
1.575439453,4699151.216666667,4706763.666666667
1.575683594,4699499.158333333,4709333.996111111
1.575927734,4698092.633333334,4707185.297777778
1.576171875,4698132.281666666,4707574.756666667
1.576416016,4685587.367777778,4694234.833333333
1.576660156,4680953.136111111,4690462.408888889
1.576904297,4696749.373888889,4704532.891666667
1.577148438,4696968.470555556,4705042.557222222
1.577392578,4695239.078333333,4703136.533333333
1.577636719,4691201.056666667,4697947.386111111
1.577880859,4713289.162777778,4706661.631666667
1.578125000,4912460.650000000,4836079.277222223
1.578369141,4733627.625555555,4722874.381666667
1.578613281,4691741.733333333,4699611.732777778
1.578857422,4693944.594444444,4702513.606111111
1.579101562,4695062.725555556,4702180.425555555
1.579345703,4698221.809444444,4706731.458333333
1.579589844,4696135.741111111,4704568.475000000
1.579833984,4701389.240555556,4710637.178333334
1.580078125,4701203.659444445,4708968.852222222
1.580322266,4700639.790000000,4708568.063888889
1.580566406,4696354.841666667,4704552.065000000
1.580810547,4704922.822222223,4715020.991111111
1.581054688,4697594.813333333,4706015.516666667
1.581298828,4695020.188333333,4704671.348888889
1.581542969,4703524.186111111,4711890.263333334
1.581787109,4708601.148888889,4718292.840000000
1.582031250,4704435.482222222,4712412.556111111
1.582275391,4712270.131111111,4721047.242222222
1.582519531,4708305.870555555,4714912.747222222
1.582763672,4702995.668333333,4709826.680555556
1.583007812,4703205.575000000,4708541.923888889
1.583251953,4711731.569444444,4718879.023888889
1.583496094,4713086.932222222,4721480.103888889
1.583740234,4718959.820555556,4729865.247777778
1.583984375,4715738.815000000,4724300.583333333
1.584228516,4688436.333333333,4699084.834444445
1.584472656,4675998.963333333,4685556.199444445
1.584716797,4725771.849444444,4735933.203333333
1.584960938,4724681.198888889,4733912.952222222
1.585205078,4729749.848333334,4740454.786111111
1.585449219,4728214.016666667,4737336.935555556
1.585693359,4729281.795000000,4739151.157777778
1.585937500,4708346.830000000,4716150.712222222
1.586181641,4726596.152777778,4736340.626111111
1.586425781,4727825.183333334,4736623.015555556
1.586669922,4728109.464444445,4738264.435000000
1.586914062,4725054.091111111,4733874.348333334
1.587158203,4727332.560000000,4737036.653888889
1.587402344,4703745.497777778,4712766.896666666
1.587646484,4711422.921666667,4718740.635555555
1.587890625,4718960.603333334,4723342.477222222
1.588134766,4717138.172222222,4721192.821666666
1.588378906,4717261.492222222,4723298.400000000
1.588623047,4725842.595555556,4733136.600555556
1.588867188,4723250.713888889,4729888.727222222
1.589111328,4721942.372222222,4728190.852777778
1.589355469,4722671.712222222,4729066.416666667
1.589599609,4724122.843333334,4730560.734444444
1.589843750,4721244.285000000,4726981.002777778
1.590087891,4726501.166111111,4731600.882777778
1.590332031,4725016.170555555,4730568.856666666
1.590576172,4711565.723888889,4717992.462222222
1.590820312,4721879.488888889,4728300.183333334
1.591064453,4729368.430555556,4733843.701111111
1.591308594,4728215.871666667,4733198.294444445
1.591552734,4730291.951111111,4734638.230000000
1.591796875,4728543.628888889,4732553.274444444
1.592041016,4718048.946666666,4721636.891111111
1.592285156,4713519.793888889,4717607.499444445
1.592529297,4730627.471111111,4733862.563333333
1.592773438,4730804.043888889,4733625.244444445
1.593017578,4732535.885000000,4734074.880000000
1.593261719,4731371.721111111,4732480.286666667
1.593505859,4683763.777777778,4685637.230555556
1.593750000,4511886.844444444,4515356.382222222
1.593994141,4678056.181111111,4680126.858333333
1.594238281,4731789.847222222,4733817.986666666
1.594482422,4734020.807777777,4735747.174444444
1.594726562,4735130.310555556,4736738.668888889
1.594970703,4739720.138333334,4742048.383888889
1.595214844,4741868.328333333,4743233.351666667
1.595458984,4747493.889444444,4748635.957222222
1.595703125,4748929.701111111,4750074.532777778
1.595947266,4753029.311666667,4754133.701666667
1.596191406,4755597.136111111,4756394.643333334
1.596435547,4766805.530000000,4768186.323888889
1.596679688,4773557.133333334,4774018.518888889
1.596923828,4784682.346666667,4784666.581666667
1.597167969,4786334.240000000,4788162.853333334
1.597412109,4796117.205555555,4797703.288888888
1.597656250,4801970.900555556,4803672.813333333
1.597900391,4819921.940555556,4822106.512222222
1.598144531,4837807.808888889,4839318.042222222
1.598388672,4853742.357222222,4854768.577777778
1.598632812,4883795.591666667,4884692.227777778
1.598876953,4927220.859444444,4928195.173333333
1.599121094,4983766.143333334,4985167.891666667
1.599365234,5091279.023333333,5092404.768333334
1.599609375,5591836.153888889,5587907.761111111
1.599853516,36516647.027777776,35962840.368888892
1.600097656,48974461.854444444,48203794.047777779
1.600341797,6662600.192222223,6642294.841111111
1.600585938,5124058.268888889,5125379.229444444
1.600830078,5003786.092777777,5005347.465000000
1.601074219,4940622.592777777,4941915.985000000
1.601318359,4895006.281111111,4896289.655555556
1.601562500,4844527.193888889,4845745.348333334
1.601806641,4842283.368333333,4843021.512777777
1.602050781,4830915.145000000,4832317.591666667
1.602294922,4818878.541666667,4819689.347222222
1.602539062,4807601.483888889,4808462.563333333
1.602783203,4801242.863333333,4802002.715555555
1.603027344,4789753.007777778,4790570.228888889
1.603271484,4786259.395000000,4786832.373888889
1.603515625,4778469.405000000,4778828.668333333
1.603759766,4772566.404444444,4773887.053333334
1.604003906,4765192.595000000,4766221.415000000
1.604248047,4767276.404444444,4768009.645555556
1.604492188,4760749.388333334,4761334.413333333
1.604736328,4757666.932777777,4758379.661666667
1.604980469,4754490.595555556,4755585.252222222
1.605224609,4752113.605000000,4753455.191666666
1.605468750,4745031.270000000,4746725.810000000
1.605712891,4748863.640555556,4749713.588888889
1.605957031,4742042.985000000,4743039.883888889
1.606201172,4699267.122222222,4699642.485555556
1.606445312,4723432.158888889,4724558.113333333
1.606689453,4740622.217777777,4740564.812222222
1.606933594,4737023.718888889,4738298.228333334
1.607177734,4737043.434444444,4738208.725555556
1.607421875,4732698.849444444,4733795.752777778
1.607666016,4721061.975555556,4722296.497222222
1.607910156,4714283.352777778,4715540.714444445
1.608154297,4730296.219444444,4731703.067222223
1.608398438,4729308.401111111,4730726.457222222
1.608642578,4728928.455000000,4731172.667777778
1.608886719,4726220.047777778,4728107.302777777
1.609130859,4815161.726666667,4815854.095555556
1.609375000,5319784.106111111,5312070.865555556
1.609619141,4806335.077222222,4807000.171111112
1.609863281,4722188.706111111,4723674.141111111
1.610107422,4722007.594444444,4723722.488888889
1.610351562,4720209.048333333,4722022.202222222
1.610595703,4723126.093888889,4724456.154444444
1.610839844,4722075.635555555,4723468.457222222
1.611083984,4724639.557777777,4725987.685555556
1.611328125,4723401.120555555,4723979.082222222
1.611572266,4721575.377222222,4722856.019444444
1.611816406,4719357.608888889,4721129.458888889
1.612060547,4726627.670555555,4727865.095000000
1.612304688,4711892.604444444,4712946.546111112
1.612548828,4691195.949444445,4692883.294444445
1.612792969,4724101.705000000,4726125.555000000
1.613037109,4728930.333333333,4730938.515000000
1.613281250,4725587.023333333,4727212.756111111
1.613525391,4732307.227222222,4734354.645555556
1.613769531,4732587.848333334,4734958.815555556
1.614013672,4730496.467777777,4731961.343333334
1.614257812,4733177.186111111,4733674.711666667
1.614501953,4737301.529444444,4737396.020000000
1.614746094,4736454.799444444,4737468.695555556
1.614990234,4738902.277222223,4739659.962222222
1.615234375,4737760.591666667,4738396.914444445
1.615478516,4706782.748333333,4708212.075555556
1.615722656,4695530.828333333,4697384.763888889
1.615966797,4741044.237777778,4742669.636666667
1.616210938,4742074.248888889,4742952.533888889
1.616455078,4745227.468333334,4745348.957222222
1.616699219,4744457.578333333,4745450.365000000
1.616943359,4743248.632777778,4744211.400555556
1.617187500,4725314.729444444,4726105.895555556
1.617431641,4739623.700555556,4741209.172222222
1.617675781,4743173.104444444,4744772.957222222
1.617919922,4744201.570555556,4744978.276666666
1.618164062,4742920.732222222,4744499.187777778
1.618408203,4744971.212777778,4746978.560000000
1.618652344,4739635.007777778,4740281.418333333
1.618896484,4743441.485000000,4744470.034444445
1.619140625,4746826.151666666,4747785.118333333
1.619384766,4743685.684444444,4744698.482222222
1.619628906,4739950.716666667,4741545.070555556
1.619873047,4745847.596111111,4747062.808333334
1.620117188,4743561.687222222,4744783.027222223
1.620361328,4744595.556666667,4745518.008333334
1.620605469,4744780.257777778,4745704.703333333
1.620849609,4747137.242222222,4748503.231111111
1.621093750,4748004.201111111,4749796.047777778
1.621337891,4748408.250555555,4750476.823888889
1.621582031,4762764.451111111,4761419.600555556
1.621826172,4927101.475555556,4895959.862777778
1.622070312,4808267.045555555,4798477.039444445
1.622314453,4750181.158333333,4751968.053888889
1.622558594,4749200.607777778,4749956.356666666
1.622802734,4753409.120000000,4753821.143333334
1.623046875,4756394.297777778,4757105.215000000
1.623291016,4739172.173333333,4740534.560555556
1.623535156,4732210.775000000,4734222.788333333
1.623779297,4750602.085000000,4752000.163333333
1.624023438,4752753.222777777,4754008.020555556
1.624267578,4749953.750555555,4751160.522777778
1.624511719,4749354.870000000,4750472.128333333
1.624755859,4764739.636111111,4776971.686111111
1.625000000,5254229.452777778,5318759.105555556
1.625244141,4832691.206111111,4846287.833333333
1.625488281,4736627.054444444,4738131.141111111
1.625732422,4737618.338888889,4738095.289444445
1.625976562,4739509.775555556,4740485.288333333
1.626220703,4738462.489444445,4739974.056666667
1.626464844,4736865.862777778,4738351.573888889
1.626708984,4738875.756666667,4741176.972777777
1.626953125,4740393.051666667,4742599.357222222
1.627197266,4736268.580000000,4738134.051666667
1.627441406,4733258.802777777,4735464.482777778
1.627685547,4739376.769444444,4741442.819444444
1.627929688,4658344.407222223,4658811.880000000
1.628173828,4602916.691111111,4602350.313888889
1.628417969,4716329.091666667,4717407.492222222
1.628662109,4743061.791111111,4744995.635000000
1.628906250,4750269.050555555,4751714.847777777
1.629150391,4744578.537222222,4746667.692222223
1.629394531,4741396.866666666,4743686.013333334
1.629638672,4738418.490555556,4739647.565000000
1.629882812,4740718.996666667,4742143.991666666
1.630126953,4744358.453333333,4746123.108333333
1.630371094,4742371.448333333,4744414.882777778
1.630615234,4744651.522777778,4746602.062777778
1.630859375,4741793.831111111,4743574.790000000
1.631103516,4658957.490555556,4661655.855555556
1.631347656,4633558.550000000,4637200.045555555
1.631591797,4738788.987777778,4740490.241666666
1.631835938,4733675.002777778,4734847.500000000
1.632080078,4724330.032777778,4725394.306666667
1.632324219,4741844.296111112,4743074.051666667
1.632568359,4747875.989444445,4748624.676666667
1.632812500,4748534.993333333,4749991.533333333
1.633056641,4743691.825555556,4744728.912777778
1.633300781,4740538.959444445,4742162.638888889
1.633544922,4739560.720555556,4741700.073888889
1.633789062,4738494.307777777,4739297.932222222
1.634033203,4739778.469444444,4741131.382222222
1.634277344,4740154.117777778,4742218.073888889
1.634521484,4740913.483333333,4742636.856666666
1.634765625,4737038.581111111,4737646.179444444
1.635009766,4734390.959444445,4735834.345555556
1.635253906,4731089.446111111,4733219.057777777
1.635498047,4736233.927222222,4737539.983888889
1.635742188,4702453.070000000,4703188.268333334
1.635986328,4669831.983888889,4671044.038888888
1.636230469,4723960.127777778,4725645.752222222
1.636474609,4733281.206666667,4734771.111111111
1.636718750,4733109.467222222,4734316.124444445
1.636962891,4732594.636666667,4734110.753888889
1.637207031,4717250.143888889,4719080.409444445
1.637451172,4597089.206111111,4603971.529444444
1.637695312,4673164.206111111,4676991.962777778
1.637939453,4730396.571111111,4731877.215000000
1.638183594,4729633.870555555,4729776.836666667
1.638427734,4731592.178333334,4731427.479444444
1.638671875,4727982.558333334,4728517.901666666
1.638916016,4715296.560555556,4716807.912777778
1.639160156,4708242.543333333,4709075.388333334
1.639404297,4723965.111111111,4725051.832222222
1.639648438,4713265.345000000,4714956.411111111
1.639892578,4703043.046111112,4705147.075555556
1.640136719,4720569.947777778,4722545.740000000
1.640380859,4720082.565000000,4722044.736666666
1.640625000,4696557.464444445,4697022.446111111
1.640869141,4717363.180555556,4718726.982222222
1.641113281,4721325.401666666,4722375.946666666
1.641357422,4721889.890555556,4723766.935555556
1.641601562,4721262.655000000,4723658.198333333
1.641845703,4723833.583333333,4727109.382222222
1.642089844,4727164.818333333,4729284.360000000
1.642333984,4727756.683333334,4729619.888333334
1.642578125,4723993.398888889,4726116.897222222
1.642822266,4723527.006111111,4725251.937222222
1.643066406,4721551.598333334,4723478.985000000
1.643310547,4728780.354444444,4730004.217777777
1.643554688,4543668.685000000,4545023.959444445
1.643798828,4446933.147777778,4448265.955000000
1.644042969,4669060.105000000,4670870.018333334
1.644287109,4745580.321666666,4745428.605000000
1.644531250,4744967.277777778,4745142.130000000
1.644775391,4738322.250555555,4739797.997222222
1.645019531,4737194.745000000,4739616.710000000
1.645263672,4734317.617222222,4736999.386666667
1.645507812,4737877.513888889,4739035.410000000
1.645751953,4742892.460000000,4744516.598333334
1.645996094,4747989.883333334,4750062.804444444
1.646240234,4749590.633888889,4750936.542777778
1.646484375,4743074.909444445,4743732.625000000
1.646728516,4711617.258888889,4713744.171111112
1.646972656,4701405.038888888,4703802.135000000
1.647216797,4744845.290555555,4746690.041666667
1.647460938,4736037.291111111,4737534.198333333
1.647705078,4726537.369444445,4728906.133888889
1.647949219,4750372.738888889,4753148.065555556
1.648193359,4750917.547222222,4753007.638888889
1.648437500,4744756.554444444,4747034.768333334
1.648681641,4746440.141111111,4748156.605000000
1.648925781,4749938.347222222,4751794.317222223
1.649169922,4747999.265555556,4750377.226666667
1.649414062,4747872.591111111,4750335.710555555
1.649658203,4811159.665000000,4813550.762222222
1.649902344,6717847.315000000,6719800.071111111
1.650146484,5970825.989444445,5972869.676111111
1.650390625,4756503.526111111,4758277.633888889
1.650634766,4746181.383888889,4748236.547777778
1.650878906,4744852.780000000,4746399.358333333
1.651123047,4750035.409444445,4752040.898333333
1.651367188,4713837.317777778,4715852.078333333
1.651611328,4681274.726666667,4682926.885000000
1.651855469,4740726.632777778,4742975.365555556
1.652099609,4748374.543888889,4750343.354444444
1.652343750,4747289.398333333,4749285.396111111
1.652587891,4747248.438888889,4749151.995555555
1.652832031,4744182.407222223,4746605.100000000
1.653076172,4728531.532777778,4732016.386111111
1.653320312,4736987.036111111,4739901.377777778
1.653564453,4745868.973333334,4748241.585555555
1.653808594,4748783.346666667,4749926.712222222
1.654052734,4749015.125555555,4750813.076666667
1.654296875,4743085.478888889,4744843.272222222
1.654541016,4732403.183888889,4735087.342777777
1.654785156,4727039.545000000,4729803.405000000
1.655029297,4743799.096111111,4745420.752777778
1.655273438,4734295.408888889,4736082.720555556
1.655517578,4728787.247222222,4730103.498333333
1.655761719,4745503.477222222,4746908.378333333
1.656005859,4747368.482777778,4748278.419444445
1.656250000,4733571.430555556,4732454.177777777
1.656494141,4736232.816111111,4737376.810000000
1.656738281,4736517.768333334,4738092.118888889
1.656982422,4736853.753333333,4739023.899444444
1.657226562,4736638.506111111,4738892.972777777
1.657470703,4738312.237222223,4741629.384444444
1.657714844,4740258.018333334,4742633.988333333
1.657958984,4742170.777777778,4744153.297222222
1.658203125,4739500.411111111,4741160.033333333
1.658447266,4738631.782777778,4740479.989444445
1.658691406,4736648.997222222,4739112.603333334
1.658935547,4742727.513333334,4744796.176111111
1.659179688,4656250.823333333,4659441.078888888
1.659423828,4593058.672777778,4596293.009444444
1.659667969,4719693.657222223,4721320.783888889
1.659912109,4747202.386111111,4749237.477222222
1.660156250,4747786.367777778,4749851.141666667
1.660400391,4749399.312222222,4751531.678333334
1.660644531,4749733.215555555,4751772.557777777
1.660888672,4747314.296111112,4749939.226111111
1.661132812,4750738.387222222,4753132.195000000
1.661376953,4756483.153333333,4758004.928888889
1.661621094,4755141.237777778,4756902.542777778
1.661865234,4756509.508333334,4758960.244444445
1.662109375,4748116.152222223,4750184.905555556
1.662353516,4562436.295555555,4565994.588888889
1.662597656,4519846.563333333,4523615.491666666
1.662841797,4739067.200000000,4741081.233888889
1.663085938,4744163.068333333,4746256.568888889
1.663330078,4736104.881111111,4738096.288333333
1.663574219,4755566.321111111,4757013.506111111
1.663818359,4762284.222777777,4763175.988333333
1.664062500,4762546.615000000,4762225.878333333
1.664306641,4759169.591111111,4760902.161666667
1.664550781,4757323.708333333,4759421.266666667
1.664794922,4756703.175000000,4759374.583888889
1.665039062,4754793.857222222,4757345.932222222
1.665283203,4757091.243888889,4758805.052222222
1.665527344,4757010.771111111,4757629.283888889
1.665771484,4756317.190000000,4758608.478333334
1.666015625,4753370.177777777,4754873.101111111
1.666259766,4750249.125000000,4752097.821111111
1.666503906,4748247.093333334,4750284.376111111
1.666748047,4754290.290555555,4756527.845555556
1.666992188,4721290.836666667,4722877.542777778
1.667236328,4689036.983888889,4690372.447777778
1.667480469,4743127.892777778,4744606.770000000
1.667724609,4753011.219444444,4753997.701111111
1.667968750,4757262.840000000,4757243.812222222
1.668212891,4751601.081666667,4753308.334444445
1.668457031,4742535.578333333,4745062.623888889
1.668701172,4696568.740000000,4701130.883333334
1.668945312,4726595.768888889,4729616.602222222
1.669189453,4747418.580000000,4750303.483888889
1.669433594,4745317.911111111,4748416.485555556
1.669677734,4744533.313333333,4747025.856666666
1.669921875,4743954.335000000,4746023.657777778
1.670166016,4730868.896666666,4733645.640555556
1.670410156,4724534.638888889,4726745.416111111
1.670654297,4741665.305000000,4744135.634444444
1.670898438,4734987.053333334,4736827.855000000
1.671142578,4724930.534444445,4726186.462222222
1.671386719,4742515.168888889,4744634.627777778
1.671630859,5102978.730555556,5032857.637222222
1.671875000,6679311.509444444,6283622.911111111
1.672119141,5051050.062777778,4991229.845555556
1.672363281,4744092.242222222,4746632.368333333
1.672607422,4746379.449444445,4749121.925000000
1.672851562,4748556.426666667,4751494.460555555
1.673095703,4749891.321666666,4753483.724444444
1.673339844,4749699.052222222,4753125.328888888
1.673583984,4752347.522777778,4755060.023888889
1.673828125,4752865.413888888,4754345.512222222
1.674072266,4748461.827222222,4750612.699444445
1.674316406,4743748.838888889,4746520.156111111
1.674560547,4741404.503888889,4743932.981111111
1.674804688,4102645.722777778,4104208.319444444
1.675048828,3966094.402222222,3967538.845000000
1.675292969,4393114.485000000,4394902.779444444
1.675537109,4756065.228888889,4758072.237777778
1.675781250,4764093.601111111,4765549.157777778
1.676025391,4765134.580555555,4767322.077222222
1.676269531,4765835.823333333,4767265.102777778
1.676513672,4763887.641666667,4765678.297222222
1.676757812,4767668.667777778,4769491.611666666
1.677001953,4772893.976111111,4775926.632222222
1.677246094,4774078.709444445,4776823.029444444
1.677490234,4777626.847777777,4780271.862777778
1.677734375,4778771.076111111,4780842.777777778
1.677978516,4757955.086666667,4759243.079444445
1.678222656,4751237.020555556,4752328.681111111
1.678466797,4788224.499444445,4790868.406666666
1.678710938,4780741.391111111,4783287.887777777
1.678955078,4772618.057222222,4774451.040000000
1.679199219,4791924.485000000,4794175.082222222
1.679443359,4798268.124444445,4800241.939444444
1.679687500,4799490.284444445,4799897.159444445
1.679931641,4800320.241666666,4802274.974444444
1.680175781,4801548.687777778,4803601.879444445
1.680419922,4805233.818333333,4807727.711666667
1.680664062,4807781.830555555,4810509.093333334
1.680908203,4811444.174444444,4815009.985000000
1.681152344,4806207.692777778,4809959.637222222
1.681396484,4813103.997222222,4815454.607222222
1.681640625,4817598.054444444,4820261.396666666
1.681884766,4819238.979444444,4823433.231111111
1.682128906,4820005.279444444,4823584.062222222
1.682373047,4827824.193888889,4831953.113333333
1.682617188,4798303.496666667,4801306.423333333
1.682861328,4771005.875555555,4774215.813333333
1.683105469,4831665.611111111,4835202.725555556
1.683349609,4845193.453888888,4848121.998888889
1.683593750,4848057.707777778,4850634.837222222
1.683837891,4852156.168333333,4855623.302777777
1.684082031,4851961.576666667,4855906.901666666
1.684326172,4840947.226111111,4844544.252222222
1.684570312,4852801.731666666,4855702.670000000
1.684814453,4863543.402777778,4865560.396666666
1.685058594,4865093.055000000,4868078.429444444
1.685302734,4870122.987222223,4872970.641111111
1.685546875,4871121.725555556,4873551.988333333
1.685791016,4863567.160000000,4865961.585000000
1.686035156,4860311.625000000,4862739.457777778
1.686279297,4878434.326111111,4880604.937222222
1.686523438,4868481.110555556,4871949.933333334
1.686767578,4858571.097222222,4861213.750000000
1.687011719,4876831.476666667,4878785.146666666
1.687255859,4911189.388888889,4912908.058333334
1.687500000,5074662.075000000,5072700.286666667
1.687744141,4919400.656111111,4921488.313888889
1.687988281,4880064.520555556,4883585.919444445
1.688232422,4879940.816111111,4883415.844444444
1.688476562,4878042.446111111,4882037.661666667
1.688720703,4878222.709444445,4880928.247222222
1.688964844,4872727.176111111,4875636.309444444
1.689208984,4871345.887777777,4874410.555000000
1.689453125,4868391.603888889,4871439.330000000
1.689697266,4865883.965555555,4868352.925000000
1.689941406,4863072.806111111,4865273.811666667
1.690185547,4865780.572222223,4869171.539444445
1.690429688,4777632.305000000,4780538.793888889
1.690673828,4713009.342777777,4715253.881666667
1.690917969,4836068.370000000,4838723.890555556
1.691162109,4860554.395000000,4862720.206111111
1.691406250,4858774.150000000,4861411.655000000
1.691650391,4859827.243333333,4862325.803333334
1.691894531,4856300.591111111,4859203.418333333
1.692138672,4850348.032222223,4853321.770555556
1.692382812,4849966.506666667,4852432.552777777
1.692626953,4851253.764444444,4854728.408333333
1.692871094,4847666.332222222,4851066.822777778
1.693115234,4847582.752222222,4850229.467222222
1.693359375,4842310.318888889,4844446.208333333
1.693603516,4756870.142777778,4761232.656666666
1.693847656,4730287.492777778,4734768.076111111
1.694091797,4833373.465000000,4836058.908888889
1.694335938,4827545.282222223,4829658.870000000
1.694580078,4815595.164444445,4817442.896666666
1.694824219,4830421.221111111,4833521.000555555
1.695068359,4831965.183333334,4835099.010555555
1.695312500,4825488.155000000,4828312.228888889
1.695556641,4826065.100000000,4829349.123888889
1.695800781,4823133.807222222,4825495.484444444
1.696044922,4822448.813333333,4825056.020000000
1.696289062,4820187.708333333,4822988.446111111
1.696533203,4819696.375555555,4823176.131111111
1.696777344,4818177.405000000,4820761.416666667
1.697021484,4817989.598888889,4820436.417222222
1.697265625,4813162.341111111,4816002.819444444
1.697509766,4810038.902222223,4813474.745555555
1.697753906,4806224.882777778,4809209.675555555
1.697998047,4811187.841111111,4813986.553333334
1.698242188,4775888.855000000,4777930.710000000
